Code;Name;Class;Role;Tier;Score;Trend;Win %;Role %;Pick %;Ban %;KDA
1388.00;Senna;Marksman;SUPPORT;B;33.09;-19.41;0.50;-0.13;-0.02;0.25;2.83
1389.00;Senna;Marksman;ADC;C;33.07;-19.42;0.50;-0.13;-0.02;0.25;2.83
1390.00;Seraphine;Mage;ADC;B;33.06;-19.44;0.50;-0.13;-0.02;0.25;2.83
1391.00;Seraphine;Mage;MID;B;33.05;-19.45;0.50;-0.13;-0.02;0.25;2.83
1392.00;Seraphine;Mage;SUPPORT;B;33.03;-19.47;0.50;-0.13;-0.02;0.25;2.83
1393.00;Sett;Fighter;TOP;God;33.02;-19.48;0.50;-0.13;-0.02;0.25;2.83
1394.00;Shaco;Assassin;JUNGLE;S;33.01;-19.50;0.50;-0.13;-0.02;0.25;2.83
1395.00;Shaco;Assassin;SUPPORT;B;32.99;-19.51;0.50;-0.13;-0.02;0.25;2.83
1396.00;Shen;Tank;TOP;God;32.98;-19.53;0.50;-0.13;-0.02;0.25;2.83
1397.00;Shyvana;Fighter;JUNGLE;C;32.97;-19.54;0.50;-0.13;-0.02;0.25;2.83
1398.00;Shyvana;Fighter;TOP;D;32.95;-19.56;0.50;-0.13;-0.02;0.25;2.84
1399.00;Singed;Tank;TOP;B;32.94;-19.57;0.50;-0.13;-0.02;0.25;2.84
1400.00;Sion;Tank;TOP;A;32.93;-19.59;0.50;-0.13;-0.02;0.25;2.84
1401.00;Sivir;Marksman;ADC;B;32.91;-19.60;0.50;-0.13;-0.02;0.25;2.84
1402.00;Skarner;Fighter;JUNGLE;C;32.90;-19.62;0.50;-0.14;-0.02;0.26;2.84
1403.00;Skarner;Fighter;TOP;D;32.89;-19.63;0.50;-0.14;-0.02;0.26;2.84
1404.00;Sona;Support;SUPPORT;A;32.87;-19.65;0.50;-0.14;-0.02;0.26;2.84
1405.00;Soraka;Support;SUPPORT;S;32.86;-19.66;0.50;-0.14;-0.02;0.26;2.84
1406.00;Swain;Mage;MID;B;32.85;-19.68;0.50;-0.14;-0.02;0.26;2.84
1407.00;Swain;Mage;ADC;B;32.83;-19.69;0.50;-0.14;-0.02;0.26;2.84
1408.00;Swain;Mage;SUPPORT;B;32.82;-19.71;0.50;-0.14;-0.02;0.26;2.84
1409.00;Sylas;Mage;MID;A;32.81;-19.72;0.50;-0.14;-0.02;0.26;2.84
1410.00;Sylas;Mage;TOP;C;32.79;-19.74;0.50;-0.14;-0.02;0.26;2.84
1411.00;Syndra;Mage;MID;A;32.78;-19.75;0.50;-0.14;-0.02;0.26;2.84
1412.00;Tahm Kench;Support;TOP;God;32.77;-19.77;0.50;-0.14;-0.02;0.26;2.84
1413.00;Taliyah;Mage;SUPPORT;B;32.75;-19.78;0.50;-0.14;-0.02;0.26;2.84
1414.00;Taliyah;Mage;MID;C;32.74;-19.80;0.50;-0.14;-0.02;0.26;2.84
1415.00;Taliyah;Mage;JUNGLE;C;32.73;-19.81;0.50;-0.14;-0.02;0.26;2.84
1416.00;Talon;Assassin;JUNGLE;S;32.71;-19.83;0.50;-0.14;-0.02;0.26;2.84
1417.00;Talon;Assassin;MID;B;32.70;-19.84;0.50;-0.14;-0.02;0.26;2.84
1418.00;Taric;Support;SUPPORT;B;32.69;-19.86;0.50;-0.15;-0.02;0.26;2.84
1419.00;Teemo;Marksman;TOP;S;32.67;-19.87;0.50;-0.15;-0.02;0.26;2.84
1420.00;Thresh;Support;SUPPORT;S;32.66;-19.89;0.50;-0.15;-0.02;0.26;2.84
1421.00;Tristana;Marksman;ADC;B;32.65;-19.90;0.50;-0.15;-0.02;0.26;2.84
1422.00;Tristana;Marksman;MID;C;32.63;-19.92;0.51;-0.15;-0.02;0.26;2.84
1423.00;Trundle;Fighter;JUNGLE;A;32.62;-19.93;0.51;-0.15;-0.02;0.26;2.84
1424.00;Trundle;Fighter;TOP;B;32.61;-19.95;0.51;-0.15;-0.02;0.26;2.85
1425.00;Tryndamere;Fighter;TOP;God;32.59;-19.96;0.51;-0.15;-0.02;0.26;2.85
1426.00;Tryndamere;Fighter;MID;C;32.58;-19.98;0.51;-0.15;-0.02;0.26;2.85
1427.00;Twisted Fate;Mage;MID;A;32.57;-19.99;0.51;-0.15;-0.02;0.26;2.85
1428.00;Twitch;Marksman;ADC;A;32.55;-20.01;0.51;-0.15;-0.02;0.26;2.85
1429.00;Udyr;Fighter;JUNGLE;C;32.54;-20.02;0.51;-0.15;-0.02;0.26;2.85
1430.00;Urgot;Fighter;TOP;S;32.53;-20.04;0.51;-0.15;-0.02;0.26;2.85
1431.00;Varus;Marksman;ADC;D;32.51;-20.05;0.51;-0.15;-0.02;0.26;2.85
1432.00;Vayne;Marksman;ADC;S;32.50;-20.07;0.51;-0.15;-0.02;0.26;2.85
1433.00;Vayne;Marksman;TOP;B;32.49;-20.08;0.51;-0.15;-0.02;0.26;2.85
1434.00;Veigar;Mage;MID;A;32.47;-20.10;0.51;-0.15;-0.02;0.26;2.85
1435.00;Veigar;Mage;ADC;C;32.46;-20.12;0.51;-0.16;-0.02;0.26;2.85
1436.00;Veigar;Mage;SUPPORT;D;32.45;-20.13;0.51;-0.16;-0.02;0.26;2.85
1437.00;Vel'Koz;Mage;MID;B;32.43;-20.15;0.51;-0.16;-0.02;0.26;2.85
1438.00;Vel'Koz;Mage;SUPPORT;B;32.42;-20.16;0.51;-0.16;-0.02;0.26;2.85
1439.00;Vex;Mage;MID;God;32.41;-20.18;0.51;-0.16;-0.02;0.26;2.85
1440.00;Vex;Mage;SUPPORT;D;32.39;-20.19;0.51;-0.16;-0.02;0.26;2.85
1441.00;Vi;Fighter;JUNGLE;A;32.38;-20.21;0.51;-0.16;-0.02;0.26;2.85
1442.00;Viego;Assassin;JUNGLE;God;32.37;-20.22;0.51;-0.16;-0.02;0.26;2.85
1443.00;Viktor;Mage;MID;God;32.35;-20.24;0.51;-0.16;-0.02;0.26;2.85
1444.00;Viktor;Mage;TOP;C;32.34;-20.25;0.51;-0.16;-0.02;0.26;2.85
1445.00;Vladimir;Mage;MID;A;32.33;-20.27;0.51;-0.16;-0.02;0.26;2.85
1446.00;Vladimir;Mage;TOP;C;32.31;-20.28;0.51;-0.16;-0.02;0.26;2.85
1447.00;Volibear;Fighter;JUNGLE;B;32.30;-20.30;0.51;-0.16;-0.02;0.26;2.85
1448.00;Volibear;Fighter;TOP;D;32.29;-20.31;0.51;-0.16;-0.02;0.26;2.85
1449.00;Warwick;Fighter;JUNGLE;A;32.28;-20.33;0.51;-0.16;-0.02;0.26;2.86
1450.00;Warwick;Fighter;TOP;D;32.26;-20.34;0.51;-0.16;-0.02;0.26;2.86
1451.00;Wukong;Fighter;TOP;B;32.25;-20.36;0.51;-0.16;-0.02;0.26;2.86
1452.00;Wukong;Fighter;JUNGLE;C;32.24;-20.37;0.51;-0.17;-0.03;0.26;2.86
1453.00;Xayah;Marksman;ADC;B;32.22;-20.39;0.51;-0.17;-0.03;0.26;2.86
1454.00;Xerath;Mage;MID;A;32.21;-20.40;0.51;-0.17;-0.03;0.26;2.86
1455.00;Xerath;Mage;SUPPORT;A;32.20;-20.42;0.51;-0.17;-0.03;0.26;2.86
1456.00;Xin Zhao;Fighter;JUNGLE;A;32.18;-20.43;0.51;-0.17;-0.03;0.26;2.86
1457.00;Yasuo;Fighter;MID;God;32.17;-20.45;0.51;-0.17;-0.03;0.26;2.86
1458.00;Yasuo;Fighter;TOP;B;32.16;-20.46;0.51;-0.17;-0.03;0.26;2.86
1459.00;Yasuo;Fighter;ADC;C;32.14;-20.48;0.51;-0.17;-0.03;0.26;2.86
1460.00;Yone;Assassin;MID;S;32.13;-20.49;0.51;-0.17;-0.03;0.26;2.86
1461.00;Yone;Assassin;TOP;S;32.12;-20.51;0.51;-0.17;-0.03;0.26;2.86
1462.00;Yorick;Fighter;TOP;B;32.10;-20.52;0.51;-0.17;-0.03;0.26;2.86
1463.00;Yuumi;Support;SUPPORT;God;32.09;-20.54;0.51;-0.17;-0.03;0.26;2.86
1464.00;Zac;Tank;JUNGLE;A;32.08;-20.55;0.51;-0.17;-0.03;0.26;2.86
1465.00;Zed;Assassin;MID;God;32.06;-20.57;0.51;-0.17;-0.03;0.26;2.86
1466.00;Zed;Assassin;JUNGLE;A;32.05;-20.58;0.51;-0.17;-0.03;0.26;2.86
1467.00;Ziggs;Mage;ADC;B;32.04;-20.60;0.51;-0.17;-0.03;0.27;2.86
1468.00;Ziggs;Mage;MID;C;32.02;-20.61;0.51;-0.18;-0.03;0.27;2.86
1469.00;Zilean;Support;MID;A;32.01;-20.63;0.51;-0.18;-0.03;0.27;2.86
1470.00;Zilean;Support;SUPPORT;A;32.00;-20.64;0.51;-0.18;-0.03;0.27;2.86
1471.00;Zoe;Mage;MID;A;31.98;-20.66;0.51;-0.18;-0.03;0.27;2.86
1472.00;Zyra;Mage;SUPPORT;A;31.97;-20.67;0.51;-0.18;-0.03;0.27;2.86
1473.00;Aatrox;Fighter;TOP;A;31.96;-20.69;0.51;-0.18;-0.03;0.27;2.86
1474.00;Aatrox;Fighter;TOP;A;31.94;-20.70;0.51;-0.18;-0.03;0.27;2.87
1475.00;Ahri;Mage;MID;A;31.93;-20.72;0.51;-0.18;-0.03;0.27;2.87
1476.00;Akali;Assassin;MID;S;31.92;-20.73;0.51;-0.18;-0.03;0.27;2.87
1477.00;Akali;Assassin;TOP;A;31.90;-20.75;0.51;-0.18;-0.03;0.27;2.87
1478.00;Akshan;Marksman;MID;S;31.89;-20.76;0.51;-0.18;-0.03;0.27;2.87
1479.00;Akshan;Marksman;TOP;A;31.88;-20.78;0.51;-0.18;-0.03;0.27;2.87
1480.00;Alistar;Tank;SUPPORT;B;31.86;-20.79;0.51;-0.18;-0.03;0.27;2.87
1481.00;Amumu;Tank;JUNGLE;B;31.85;-20.81;0.51;-0.18;-0.03;0.27;2.87
1482.00;Amumu;Tank;SUPPORT;C;31.84;-20.82;0.51;-0.18;-0.03;0.27;2.87
1483.00;Anivia;Mage;MID;A;31.82;-20.84;0.51;-0.18;-0.03;0.27;2.87
1484.00;Anivia;Mage;SUPPORT;D;31.81;-20.85;0.51;-0.18;-0.03;0.27;2.87
1485.00;Annie;Mage;MID;A;31.80;-20.87;0.51;-0.19;-0.03;0.27;2.87
1486.00;Aphelios;Marksman;ADC;C;31.78;-20.88;0.51;-0.19;-0.03;0.27;2.87
1487.00;Ashe;Marksman;ADC;B;31.77;-20.90;0.51;-0.19;-0.03;0.27;2.87
1488.00;Aurelion Sol;Mage;MID;B;31.76;-20.91;0.51;-0.19;-0.03;0.27;2.87
1489.00;Azir;Mage;MID;D;31.74;-20.93;0.51;-0.19;-0.03;0.27;2.87
1490.00;Bard;Support;SUPPORT;A;31.73;-20.94;0.51;-0.19;-0.03;0.27;2.87
1491.00;Blitzcrank;Tank;SUPPORT;S;31.72;-20.96;0.51;-0.19;-0.03;0.27;2.87
1492.00;Brand;Mage;SUPPORT;B;31.70;-20.97;0.51;-0.19;-0.03;0.27;2.87
1493.00;Brand;Mage;MID;B;31.69;-20.99;0.51;-0.19;-0.03;0.27;2.87
1494.00;Braum;Support;SUPPORT;A;31.68;-21.00;0.51;-0.19;-0.03;0.27;2.87
1495.00;Caitlyn;Marksman;ADC;God;31.66;-21.02;0.51;-0.19;-0.03;0.27;2.87
1496.00;Camille;Fighter;TOP;God;31.65;-21.03;0.51;-0.19;-0.03;0.27;2.87
1497.00;Aatrox;Fighter;TOP;A;31.64;-21.05;0.51;-0.19;-0.03;0.27;2.87
1498.00;Ahri;Mage;MID;A;31.62;-21.06;0.51;-0.19;-0.03;0.27;2.87
1499.00;Akali;Assassin;MID;S;31.61;-21.08;0.51;-0.19;-0.03;0.27;2.87
1500.00;Akali;Assassin;TOP;A;31.60;-21.09;0.51;-0.19;-0.03;0.27;2.88
1501.00;Akshan;Marksman;MID;S;31.58;-21.11;0.51;-0.20;-0.03;0.27;2.88
1502.00;Akshan;Marksman;TOP;A;31.57;-21.12;0.51;-0.20;-0.03;0.27;2.88
1503.00;Alistar;Tank;SUPPORT;B;31.56;-21.14;0.51;-0.20;-0.03;0.27;2.88
1504.00;Amumu;Tank;JUNGLE;B;31.54;-21.15;0.51;-0.20;-0.03;0.27;2.88
1505.00;Amumu;Tank;SUPPORT;C;31.53;-21.17;0.51;-0.20;-0.03;0.27;2.88
1506.00;Anivia;Mage;MID;A;31.52;-21.18;0.51;-0.20;-0.03;0.27;2.88
1507.00;Anivia;Mage;SUPPORT;D;31.50;-21.20;0.51;-0.20;-0.03;0.27;2.88
1508.00;Annie;Mage;MID;A;31.49;-21.21;0.51;-0.20;-0.03;0.27;2.88
1509.00;Aphelios;Marksman;ADC;C;31.48;-21.23;0.51;-0.20;-0.03;0.27;2.88
1510.00;Ashe;Marksman;ADC;B;31.46;-21.24;0.51;-0.20;-0.03;0.27;2.88
1511.00;Aurelion Sol;Mage;MID;B;31.45;-21.26;0.51;-0.20;-0.03;0.27;2.88
1512.00;Azir;Mage;MID;D;31.44;-21.27;0.51;-0.20;-0.03;0.27;2.88
1513.00;Bard;Support;SUPPORT;A;31.42;-21.29;0.51;-0.20;-0.03;0.27;2.88
1514.00;Blitzcrank;Tank;SUPPORT;S;31.41;-21.30;0.51;-0.20;-0.03;0.27;2.88
1515.00;Brand;Mage;SUPPORT;B;31.40;-21.32;0.51;-0.20;-0.03;0.27;2.88
1516.00;Brand;Mage;MID;B;31.38;-21.33;0.51;-0.20;-0.03;0.27;2.88
1517.00;Braum;Support;SUPPORT;A;31.37;-21.35;0.51;-0.20;-0.03;0.27;2.88
1518.00;Caitlyn;Marksman;ADC;God;31.36;-21.36;0.51;-0.21;-0.03;0.27;2.88
1519.00;Camille;Fighter;TOP;God;31.34;-21.38;0.51;-0.21;-0.03;0.27;2.88
1520.00;Cassiopeia;Mage;MID;B;31.33;-21.39;0.51;-0.21;-0.03;0.27;2.88
1521.00;Cassiopeia;Mage;TOP;D;31.32;-21.41;0.51;-0.21;-0.03;0.27;2.88
1522.00;Cho'Gath;Tank;TOP;A;31.30;-21.42;0.51;-0.21;-0.03;0.27;2.88
1523.00;Cho'Gath;Tank;MID;C;31.29;-21.44;0.51;-0.21;-0.03;0.27;2.88
1524.00;Corki;Marksman;MID;A;31.28;-21.46;0.51;-0.21;-0.03;0.27;2.88
1525.00;Darius;Fighter;TOP;God;31.26;-21.47;0.51;-0.21;-0.03;0.27;2.89
1526.00;Diana;Fighter;JUNGLE;God;31.25;-21.49;0.51;-0.21;-0.03;0.27;2.89
1527.00;Diana;Fighter;MID;A;31.24;-21.50;0.51;-0.21;-0.03;0.27;2.89
1528.00;Dr. Mundo;Marksman;TOP;S;31.22;-21.52;0.51;-0.21;-0.03;0.27;2.89
1529.00;Draven;Fighter;ADC;B;31.21;-21.53;0.51;-0.21;-0.03;0.27;2.89
1530.00;Ekko;Assassin;JUNGLE;A;31.20;-21.55;0.51;-0.21;-0.03;0.27;2.89
1531.00;Ekko;Assassin;MID;A;31.18;-21.56;0.51;-0.21;-0.03;0.27;2.89
1532.00;Elise;Mage;JUNGLE;B;31.17;-21.58;0.51;-0.21;-0.03;0.28;2.89
1533.00;Evelynn;Assassin;JUNGLE;A;31.16;-21.59;0.51;-0.21;-0.03;0.28;2.89
1534.00;Ezreal;Marksman;ADC;God;31.14;-21.61;0.51;-0.22;-0.03;0.28;2.89
1535.00;Fiddlesticks;Mage;JUNGLE;B;31.13;-21.62;0.51;-0.22;-0.03;0.28;2.89
1536.00;Fiora;Fighter;TOP;S;31.12;-21.64;0.51;-0.22;-0.03;0.28;2.89
1537.00;Fizz;Assassin;MID;A;31.10;-21.65;0.51;-0.22;-0.03;0.28;2.89
1538.00;Galio;Tank;MID;A;31.09;-21.67;0.51;-0.22;-0.03;0.28;2.89
1539.00;Galio;Tank;SUPPORT;C;31.08;-21.68;0.51;-0.22;-0.03;0.28;2.89
1540.00;Gangplank;Fighter;TOP;S;31.06;-21.70;0.51;-0.22;-0.03;0.28;2.89
1541.00;Gangplank;Fighter;MID;C;31.05;-21.71;0.51;-0.22;-0.03;0.28;2.89
1542.00;Aatrox;Fighter;TOP;A;31.04;-21.73;0.51;-0.22;-0.03;0.28;2.89
1543.00;Ahri;Mage;MID;A;31.02;-21.74;0.51;-0.22;-0.03;0.28;2.89
1544.00;Akali;Assassin;MID;S;31.01;-21.76;0.51;-0.22;-0.03;0.28;2.89
1545.00;Akali;Assassin;TOP;A;31.00;-21.77;0.51;-0.22;-0.03;0.28;2.89
1546.00;Akshan;Marksman;MID;S;30.98;-21.79;0.51;-0.22;-0.03;0.28;2.89
1547.00;Akshan;Marksman;TOP;A;30.97;-21.80;0.51;-0.22;-0.03;0.28;2.89
1548.00;Alistar;Tank;SUPPORT;B;30.96;-21.82;0.51;-0.22;-0.03;0.28;2.89
1549.00;Amumu;Tank;JUNGLE;B;30.94;-21.83;0.51;-0.22;-0.03;0.28;2.89
1550.00;Amumu;Tank;SUPPORT;C;30.93;-21.85;0.51;-0.22;-0.03;0.28;2.89
1551.00;Aatrox;Fighter;TOP;A;30.92;-21.86;0.51;-0.23;-0.03;0.28;2.90
1552.00;Ahri;Mage;MID;A;30.90;-21.88;0.51;-0.23;-0.03;0.28;2.90
1553.00;Akali;Assassin;MID;S;30.89;-21.89;0.51;-0.23;-0.03;0.28;2.90
1554.00;Akali;Assassin;TOP;A;30.88;-21.91;0.51;-0.23;-0.03;0.28;2.90
1555.00;Akshan;Marksman;MID;S;30.86;-21.92;0.51;-0.23;-0.03;0.28;2.90
1556.00;Akshan;Marksman;TOP;A;30.85;-21.94;0.51;-0.23;-0.03;0.28;2.90
1557.00;Alistar;Tank;SUPPORT;B;30.84;-21.95;0.51;-0.23;-0.03;0.28;2.90
1558.00;Amumu;Tank;JUNGLE;B;30.83;-21.97;0.51;-0.23;-0.03;0.28;2.90
1559.00;Amumu;Tank;SUPPORT;C;30.81;-21.98;0.51;-0.23;-0.03;0.28;2.90
1560.00;Anivia;Mage;MID;A;30.80;-22.00;0.51;-0.23;-0.03;0.28;2.90
1561.00;Anivia;Mage;SUPPORT;D;30.79;-22.01;0.51;-0.23;-0.03;0.28;2.90
1562.00;Annie;Mage;MID;A;30.77;-22.03;0.51;-0.23;-0.03;0.28;2.90
1563.00;Aphelios;Marksman;ADC;C;30.76;-22.04;0.51;-0.23;-0.03;0.28;2.90
1564.00;Ashe;Marksman;ADC;B;30.75;-22.06;0.51;-0.23;-0.03;0.28;2.90
1565.00;Aurelion Sol;Mage;MID;B;30.73;-22.07;0.51;-0.23;-0.03;0.28;2.90
1566.00;Azir;Mage;MID;D;30.72;-22.09;0.51;-0.23;-0.03;0.28;2.90
1567.00;Bard;Support;SUPPORT;A;30.71;-22.10;0.51;-0.24;-0.03;0.28;2.90
1568.00;Blitzcrank;Tank;SUPPORT;S;30.69;-22.12;0.51;-0.24;-0.03;0.28;2.90
1569.00;Brand;Mage;SUPPORT;B;30.68;-22.13;0.51;-0.24;-0.03;0.28;2.90
1570.00;Brand;Mage;MID;B;30.67;-22.15;0.51;-0.24;-0.03;0.28;2.90
1571.00;Braum;Support;SUPPORT;A;30.65;-22.16;0.51;-0.24;-0.03;0.28;2.90
1572.00;Caitlyn;Marksman;ADC;God;30.64;-22.18;0.51;-0.24;-0.03;0.28;2.90
1573.00;Camille;Fighter;TOP;God;30.63;-22.19;0.51;-0.24;-0.03;0.28;2.90
1574.00;Cassiopeia;Mage;MID;B;30.61;-22.21;0.51;-0.24;-0.03;0.28;2.90
1575.00;Cassiopeia;Mage;TOP;D;30.60;-22.22;0.51;-0.24;-0.03;0.28;2.90
1576.00;Cho'Gath;Tank;TOP;A;30.59;-22.24;0.51;-0.24;-0.03;0.28;2.91
1577.00;Cho'Gath;Tank;MID;C;30.57;-22.25;0.51;-0.24;-0.03;0.28;2.91
1578.00;Corki;Marksman;MID;A;30.56;-22.27;0.51;-0.24;-0.03;0.28;2.91
1579.00;Darius;Fighter;TOP;God;30.55;-22.28;0.51;-0.24;-0.03;0.28;2.91
1580.00;Diana;Fighter;JUNGLE;God;30.53;-22.30;0.51;-0.24;-0.03;0.28;2.91
1581.00;Diana;Fighter;MID;A;30.52;-22.31;0.51;-0.24;-0.03;0.28;2.91
1582.00;Dr. Mundo;Marksman;TOP;S;30.51;-22.33;0.51;-0.24;-0.03;0.28;2.91
1583.00;Draven;Fighter;ADC;B;30.49;-22.34;0.51;-0.24;-0.03;0.28;2.91
1584.00;Ekko;Assassin;JUNGLE;A;30.48;-22.36;0.51;-0.25;-0.03;0.28;2.91
1585.00;Ekko;Assassin;MID;A;30.47;-22.37;0.51;-0.25;-0.03;0.28;2.91
1586.00;Elise;Mage;JUNGLE;B;30.45;-22.39;0.51;-0.25;-0.03;0.28;2.91
1587.00;Evelynn;Assassin;JUNGLE;A;30.44;-22.40;0.51;-0.25;-0.03;0.28;2.91
1588.00;Ezreal;Marksman;ADC;God;30.43;-22.42;0.51;-0.25;-0.03;0.28;2.91
1589.00;Fiddlesticks;Mage;JUNGLE;B;30.41;-22.43;0.51;-0.25;-0.03;0.28;2.91
1590.00;Fiora;Fighter;TOP;S;30.40;-22.45;0.51;-0.25;-0.03;0.28;2.91
1591.00;Fizz;Assassin;MID;A;30.39;-22.46;0.51;-0.25;-0.03;0.28;2.91
1592.00;Galio;Tank;MID;A;30.37;-22.48;0.51;-0.25;-0.03;0.28;2.91
1593.00;Galio;Tank;SUPPORT;C;30.36;-22.49;0.51;-0.25;-0.03;0.28;2.91
1594.00;Gangplank;Fighter;TOP;S;30.35;-22.51;0.51;-0.25;-0.03;0.28;2.91
1595.00;Gangplank;Fighter;MID;C;30.33;-22.52;0.51;-0.25;-0.03;0.28;2.91
1596.00;Garen;Fighter;TOP;S;30.32;-22.54;0.51;-0.25;-0.03;0.28;2.91
1597.00;Gnar;Fighter;TOP;A;30.31;-22.55;0.51;-0.25;-0.03;0.28;2.91
1598.00;Gragas;Fighter;TOP;C;30.29;-22.57;0.51;-0.25;-0.03;0.29;2.91
1599.00;Gragas;Fighter;JUNGLE;C;30.28;-22.58;0.51;-0.25;-0.03;0.29;2.91
1600.00;Gragas;Fighter;SUPPORT;D;30.27;-22.60;0.51;-0.26;-0.03;0.29;2.91
1601.00;Graves;Marksman;JUNGLE;S;30.25;-22.61;0.51;-0.26;-0.03;0.29;2.91
1602.00;Graves;Marksman;TOP;B;30.24;-22.63;0.51;-0.26;-0.03;0.29;2.92
1603.00;Gwen;Fighter;TOP;A;30.23;-22.64;0.51;-0.26;-0.03;0.29;2.92
1604.00;Gwen;Fighter;JUNGLE;C;30.21;-22.66;0.51;-0.26;-0.03;0.29;2.92
1605.00;Hecarim;Fighter;JUNGLE;S;30.20;-22.67;0.51;-0.26;-0.03;0.29;2.92
1606.00;Heimerdinger;Mage;MID;C;30.19;-22.69;0.51;-0.26;-0.03;0.29;2.92
1607.00;Heimerdinger;Mage;ADC;C;30.17;-22.70;0.51;-0.26;-0.03;0.29;2.92
1608.00;Heimerdinger;Mage;SUPPORT;C;30.16;-22.72;0.51;-0.26;-0.03;0.29;2.92
1609.00;Heimerdinger;Mage;TOP;D;30.15;-22.73;0.51;-0.26;-0.03;0.29;2.92
1610.00;Illaoi;Fighter;TOP;C;30.13;-22.75;0.51;-0.26;-0.03;0.29;2.92
1611.00;Irelia;Fighter;TOP;God;30.12;-22.76;0.51;-0.26;-0.03;0.29;2.92
1612.00;Irelia;Fighter;MID;A;30.11;-22.78;0.51;-0.26;-0.03;0.29;2.92
1613.00;Ivern;Support;JUNGLE;C;30.09;-22.79;0.51;-0.26;-0.03;0.29;2.92
1614.00;Janna;Support;SUPPORT;A;30.08;-22.81;0.51;-0.26;-0.03;0.29;2.92
1615.00;Jarvan IV;Tank;JUNGLE;A;30.07;-22.83;0.51;-0.26;-0.03;0.29;2.92
1616.00;Jax;Fighter;TOP;God;30.05;-22.84;0.51;-0.26;-0.03;0.29;2.92
1617.00;Jax;Fighter;JUNGLE;C;30.04;-22.86;0.51;-0.27;-0.03;0.29;2.92
1618.00;Jayce;Fighter;TOP;S;30.03;-22.87;0.51;-0.27;-0.03;0.29;2.92
1619.00;Jayce;Fighter;MID;B;30.01;-22.89;0.51;-0.27;-0.03;0.29;2.92
1620.00;Jhin;Marksman;ADC;God;30.00;-22.90;0.51;-0.27;-0.03;0.29;2.92
1621.00;Jinx;Marksman;ADC;God;29.99;-22.92;0.51;-0.27;-0.03;0.29;2.92
1622.00;Kai'Sa;Marksman;ADC;God;29.97;-22.93;0.51;-0.27;-0.03;0.29;2.92
1623.00;Kalista;Marksman;ADC;D;29.96;-22.95;0.51;-0.27;-0.03;0.29;2.92
1624.00;Karma;Mage;SUPPORT;S;29.95;-22.96;0.51;-0.27;-0.03;0.29;2.92
1625.00;Karthus;Mage;ADC;B;29.93;-22.98;0.51;-0.27;-0.03;0.29;2.92
1626.00;Karthus;Mage;MID;B;29.92;-22.99;0.51;-0.27;-0.03;0.29;2.92
1627.00;Karthus;Mage;JUNGLE;B;29.91;-23.01;0.51;-0.27;-0.03;0.29;2.93
1628.00;Kassadin;Assassin;MID;A;29.89;-23.02;0.51;-0.27;-0.03;0.29;2.93
1629.00;Katarina;Assassin;MID;S;29.88;-23.04;0.51;-0.27;-0.03;0.29;2.93
1630.00;Kayle;Fighter;TOP;A;29.87;-23.05;0.51;-0.27;-0.03;0.29;2.93
1631.00;Kayle;Fighter;MID;B;29.85;-23.07;0.51;-0.27;-0.03;0.29;2.93
1632.00;Kayn;Fighter;JUNGLE;S;29.84;-23.08;0.51;-0.27;-0.03;0.29;2.93
1633.00;Kennen;Mage;MID;B;29.83;-23.10;0.51;-0.27;-0.03;0.29;2.93
1634.00;Kennen;Mage;TOP;C;29.81;-23.11;0.51;-0.28;-0.03;0.29;2.93
1635.00;Kha'Zix;Assassin;JUNGLE;S;29.80;-23.13;0.51;-0.28;-0.03;0.29;2.93
1636.00;Kindred;Marksman;JUNGLE;B;29.79;-23.14;0.51;-0.28;-0.03;0.29;2.93
1637.00;Kled;Fighter;MID;A;29.77;-23.16;0.51;-0.28;-0.03;0.29;2.93
1638.00;Kled;Fighter;TOP;B;29.76;-23.17;0.51;-0.28;-0.03;0.29;2.93
1639.00;Kog'Maw;Marksman;ADC;B;29.75;-23.19;0.51;-0.28;-0.03;0.29;2.93
1640.00;LeBlanc;Assassin;MID;A;29.73;-23.20;0.51;-0.28;-0.03;0.29;2.93
1641.00;Lee Sin;Fighter;JUNGLE;God;29.72;-23.22;0.51;-0.28;-0.03;0.29;2.93
1642.00;Leona;Tank;SUPPORT;S;29.71;-23.23;0.51;-0.28;-0.03;0.29;2.93
1643.00;Lillia;Fighter;JUNGLE;B;29.69;-23.25;0.51;-0.28;-0.03;0.29;2.93
1644.00;Lillia;;TOP;D;29.68;-23.26;0.51;-0.28;-0.03;0.29;2.93
1645.00;Lissandra;Mage;MID;A;29.67;-23.28;0.51;-0.28;-0.03;0.29;2.93
1646.00;Lucian;Marksman;ADC;A;29.65;-23.29;0.51;-0.28;-0.03;0.29;2.93
1647.00;Lulu;Support;SUPPORT;God;29.64;-23.31;0.51;-0.28;-0.03;0.29;2.93
1648.00;Lux;Mage;SUPPORT;God;29.63;-23.32;0.51;-0.28;-0.03;0.29;2.93
1649.00;Lux;Mage;MID;S;29.61;-23.34;0.51;-0.28;-0.03;0.29;2.93
1650.00;Malphite;Tank;TOP;S;29.60;-23.35;0.51;-0.29;-0.03;0.29;2.93
1651.00;Malphite;Tank;MID;B;29.59;-23.37;0.51;-0.29;-0.03;0.29;2.93
1652.00;Malphite;Tank;SUPPORT;D;29.57;-23.38;0.51;-0.29;-0.04;0.29;2.94
1653.00;Malzahar;Mage;MID;A;29.56;-23.40;0.51;-0.29;-0.04;0.29;2.94
